IR,RED,X,Y,Z,HR,RR,SPO2,Error Rate
228019.0,206988.0,0.0,-0.8957,-0.4143,,,,
228042.0,206930.0,0.002,-0.8957,-0.4163,,,,
228009.0,207053.0,0.001,-0.8967,-0.4173,,,,
227996.0,206990.0,0.005,-0.8947,-0.4183,,,,
228073.0,206996.0,0.005,-0.8977,-0.4163,,,,
228056.0,206982.0,0.005,-0.9007,-0.4123,,,,
228118.0,207077.0,0.005,-0.8987,-0.4143,,,,
228122.0,207043.0,0.004,-0.8987,-0.4153,,,,
228128.0,207009.0,0.003,-0.9017,-0.4153,,,,
228263.0,207084.0,0.003,-0.8977,-0.4173,,,,
228258.0,207131.0,0.006,-0.9017,-0.4143,,,,
228296.0,207111.0,0.005,-0.8987,-0.4113,,,,
228274.0,207098.0,0.006,-0.8977,-0.4123,,,,
228366.0,207202.0,0.006,-0.9007,-0.4143,,,,
228420.0,207214.0,0.004,-0.9007,-0.4143,,,,
228377.0,207148.0,0.004,-0.8997,-0.4133,,,,
228433.0,207157.0,0.002,-0.8957,-0.4143,,,,
228418.0,207173.0,0.004,-0.8967,-0.4133,,,,
228609.0,207202.0,0.005,-0.8987,-0.4093,,,,
228603.0,207232.0,0.007,-0.8997,-0.4123,,,,
228610.0,207250.0,0.007,-0.9017,-0.4193,,,,
228629.0,207240.0,0.006,-0.9037,-0.4163,,,,
228604.0,207229.0,0.002,-0.9047,-0.4183,,,,
228376.0,207106.0,0.002,-0.9057,-0.4203,,,,
228028.0,206967.0,0.005,-0.9037,-0.4183,,,,
227770.0,206898.0,0.003,-0.8997,-0.4173,,,,
227657.0,206874.0,0.003,-0.8977,-0.4123,,,,
227587.0,206907.0,0.005,-0.8967,-0.4153,,,,
227577.0,206816.0,0.005,-0.8907,-0.4143,,,,
227691.0,206898.0,0.005,-0.8967,-0.4123,,,,
227874.0,206949.0,0.005,-0.8967,-0.4203,,,,
227857.0,206908.0,0.005,-0.8947,-0.4133,,,,
227822.0,206897.0,0.005,-0.8957,-0.4153,,,,
227748.0,206907.0,0.007,-0.8967,-0.4173,,,,
227883.0,207002.0,0.006,-0.8967,-0.4133,,,,
227939.0,206989.0,0.005,-0.8957,-0.4133,,,,
227940.0,206934.0,0.004,-0.8947,-0.4143,,,,
227905.0,206944.0,0.004,-0.8947,-0.4123,,,,
227954.0,206981.0,0.004,-0.8947,-0.4123,,,,
227973.0,206990.0,0.0,-0.9037,-0.4073,,,,
228080.0,206945.0,-0.005,-0.9027,-0.4003,,,,
228134.0,207009.0,-0.001,-0.8997,-0.4103,,,,
228145.0,207020.0,0.004,-0.9007,-0.4123,,,,
228115.0,207045.0,0.005,-0.9007,-0.4123,,,,
228237.0,207092.0,0.007,-0.8947,-0.4113,,,,
228251.0,207060.0,0.004,-0.8977,-0.4143,,,,
228318.0,207179.0,0.006,-0.8977,-0.4193,,,,
228365.0,207147.0,0.004,-0.8957,-0.4093,,,,
228368.0,207143.0,0.003,-0.8987,-0.4103,,,,
228439.0,207248.0,0.004,-0.8997,-0.4113,,,,
228421.0,207136.0,0.003,-0.9007,-0.4103,,,,
228480.0,207202.0,0.002,-0.8987,-0.4113,,,,
228500.0,207142.0,0.003,-0.8987,-0.4103,,,,
228302.0,207114.0,0.003,-0.9057,-0.4123,,,,
228094.0,206968.0,0.004,-0.9017,-0.4163,,,,
227902.0,206904.0,0.005,-0.8987,-0.4163,,,,
227795.0,206859.0,0.005,-0.8987,-0.4133,,,,
227819.0,206857.0,0.007,-0.8967,-0.4123,,,,
227734.0,206872.0,0.004,-0.8997,-0.4123,,,,
227794.0,206882.0,0.003,-0.8977,-0.4143,,,,
227939.0,206947.0,0.004,-0.8987,-0.4113,,,,
227923.0,206970.0,0.003,-0.9007,-0.4113,,,,
228054.0,207049.0,0.003,-0.8997,-0.4123,,,,
228146.0,207096.0,0.004,-0.9037,-0.4133,,,,
228208.0,207053.0,0.004,-0.9027,-0.4133,,,,
228323.0,207196.0,0.003,-0.9017,-0.4153,,,,
228378.0,207074.0,0.004,-0.8997,-0.4183,,,,
228342.0,207143.0,0.003,-0.8987,-0.4193,,,,
228327.0,207170.0,0.006,-0.8987,-0.4193,,,,
228220.0,207080.0,0.005,-0.8997,-0.4123,,,,
228218.0,207063.0,0.005,-0.8957,-0.4123,,,,
228142.0,207051.0,0.005,-0.8917,-0.4133,,,,
228221.0,207094.0,0.003,-0.8947,-0.4113,,,,
228329.0,207105.0,0.004,-0.8967,-0.4123,,,,
228270.0,207104.0,0.002,-0.8947,-0.4143,,,,
228352.0,207170.0,0.002,-0.8997,-0.4163,,,,
228317.0,207103.0,0.005,-0.9037,-0.4183,,,,
228410.0,207157.0,0.006,-0.9017,-0.4153,,,,
228374.0,207181.0,0.003,-0.8987,-0.4153,,,,
228482.0,207196.0,0.003,-0.8997,-0.4133,,,,
228740.0,207383.0,0.005,-0.9007,-0.4113,,,,
228795.0,207374.0,0.004,-0.8987,-0.4123,,,,
228771.0,207351.0,0.003,-0.9037,-0.4113,,,,
228880.0,207391.0,0.001,-0.9027,-0.4153,,,,
228988.0,207435.0,0.004,-0.9027,-0.4133,,,,
228966.0,207395.0,0.004,-0.8987,-0.4123,,,,
229074.0,207431.0,0.007,-0.8957,-0.4163,,,,
229140.0,207469.0,0.006,-0.8957,-0.4153,,,,
229197.0,207532.0,0.004,-0.8937,-0.4173,,,,
229286.0,207440.0,0.002,-0.8957,-0.4103,,,,
229178.0,207514.0,0.003,-0.8987,-0.4183,,,,
229285.0,207512.0,0.006,-0.8987,-0.4173,,,,
229347.0,207553.0,0.006,-0.9007,-0.4193,,,,
229346.0,207522.0,0.006,-0.9027,-0.4153,,,,
229251.0,207525.0,0.004,-0.9017,-0.4113,,,,
229007.0,207380.0,0.004,-0.8997,-0.4123,,,,
228546.0,207244.0,0.004,-0.8987,-0.4143,,,,
228327.0,207213.0,0.001,-0.9007,-0.4143,,,,
228192.0,207045.0,0.003,-0.8977,-0.4123,,,,
228058.0,207028.0,0.004,-0.8987,-0.4163,,,,
228099.0,207054.0,0.004,-0.8977,-0.4133,,,,
228136.0,207026.0,0.005,-0.8987,-0.4153,,,,
228099.0,207061.0,0.005,-0.8977,-0.4143,,,,
228186.0,207056.0,0.004,-0.8977,-0.4133,,,,
228244.0,207080.0,0.007,-0.8997,-0.4123,,,,
228314.0,207055.0,0.004,-0.8997,-0.4183,,,,
228368.0,207130.0,0.004,-0.8977,-0.4133,,,,
228487.0,207216.0,0.005,-0.8977,-0.4153,,,,
228593.0,207230.0,0.006,-0.8957,-0.4133,,,,
228552.0,207281.0,0.005,-0.8967,-0.4143,,,,
228551.0,207289.0,0.005,-0.8957,-0.4143,,,,
228429.0,207155.0,0.003,-0.8987,-0.4133,,,,
228371.0,207184.0,0.004,-0.8967,-0.4153,,,,
228348.0,207157.0,0.003,-0.8987,-0.4143,,,,
228387.0,207166.0,0.002,-0.8957,-0.4153,,,,
228386.0,207229.0,0.003,-0.8927,-0.4123,,,,
228453.0,207124.0,0.003,-0.8987,-0.4143,,,,
228366.0,207166.0,0.003,-0.9027,-0.4143,,,,
228485.0,207128.0,0.003,-0.8997,-0.4143,,,,
228435.0,207187.0,0.002,-0.8997,-0.4153,,,,
228538.0,207231.0,0.002,-0.8967,-0.4163,,,,
228604.0,207264.0,0.004,-0.8947,-0.4183,,,,
228488.0,207144.0,0.004,-0.8947,-0.4163,,,,
228661.0,207331.0,0.003,-0.8967,-0.4153,,,,
228658.0,207278.0,0.003,-0.8937,-0.4153,,,,
228662.0,207285.0,0.003,-0.8947,-0.4133,,,,
228831.0,207383.0,0.005,-0.8967,-0.4133,,,,
228809.0,207324.0,0.004,-0.8967,-0.4133,,,,
228930.0,207421.0,0.004,-0.8967,-0.4123,,,,
228899.0,207358.0,0.006,-0.8987,-0.4153,,,,
227890.0,206980.0,0.005,-0.8947,-0.4163,,,,
227874.0,206959.0,0.005,-0.8977,-0.4093,,,,
227939.0,206942.0,0.011,-0.8917,-0.4193,,,,
227959.0,207031.0,0.006,-0.8937,-0.4183,,,,
228030.0,207016.0,0.007,-0.8957,-0.4203,,,,
228082.0,207134.0,0.005,-0.8977,-0.4203,,,,
228099.0,206991.0,0.003,-0.8987,-0.4173,,,,
228130.0,207045.0,0.002,-0.8997,-0.4163,,,,
228229.0,207122.0,0.004,-0.8967,-0.4173,,,,
228239.0,207178.0,0.006,-0.8997,-0.4173,,,,
228317.0,207165.0,0.007,-0.8987,-0.4183,,,,
228362.0,207200.0,0.005,-0.9007,-0.4183,,,,
228354.0,207195.0,0.008,-0.8967,-0.4193,,,,
228349.0,207172.0,0.006,-0.8967,-0.4153,,,,
228283.0,207167.0,0.009,-0.8967,-0.4173,,,,
228277.0,207159.0,0.008,-0.8977,-0.4163,,,,
228263.0,207106.0,0.005,-0.8947,-0.4163,,,,
228249.0,207106.0,0.007,-0.8937,-0.4173,,,,
228352.0,207170.0,0.008,-0.8987,-0.4173,,,,
228380.0,207131.0,0.007,-0.8987,-0.4183,,,,
228381.0,207160.0,0.006,-0.9007,-0.4153,,,,
228411.0,207142.0,0.005,-0.8997,-0.4103,,,,
228485.0,207144.0,0.004,-0.9017,-0.4133,,,,
228493.0,207203.0,0.007,-0.8997,-0.4143,,,,
228542.0,207215.0,0.006,-0.8967,-0.4143,,,,
228623.0,207191.0,0.006,-0.8997,-0.4173,,,,
228641.0,207305.0,0.006,-0.8957,-0.4213,,,,
228718.0,207302.0,0.007,-0.8947,-0.4183,,,,
228725.0,207299.0,0.009,-0.8957,-0.4113,,,,
228786.0,207282.0,0.005,-0.8967,-0.4113,,,,
228824.0,207382.0,0.005,-0.8977,-0.4123,,,,
228887.0,207414.0,0.004,-0.8937,-0.4153,,,,
228912.0,207429.0,0.005,-0.8967,-0.4103,,,,
228963.0,207424.0,0.004,-0.8987,-0.4203,,,,
229016.0,207468.0,0.006,-0.9017,-0.4173,,,,
229024.0,207433.0,0.003,-0.9027,-0.4173,,,,
228839.0,207335.0,0.004,-0.8997,-0.4163,,,,
228472.0,207169.0,0.002,-0.9017,-0.4143,,,,
228175.0,207072.0,0.001,-0.8997,-0.4143,,,,
227967.0,206984.0,0.003,-0.8977,-0.4153,,,,
227901.0,206982.0,0.003,-0.8967,-0.4133,,,,
227912.0,206999.0,0.002,-0.8977,-0.4133,,,,
227946.0,207056.0,0.003,-0.8987,-0.4143,,,,
228003.0,207039.0,0.004,-0.8977,-0.4163,,,,
228031.0,207057.0,0.001,-0.8937,-0.4143,,,,
228043.0,207043.0,0.004,-0.8967,-0.4153,,,,
228108.0,207092.0,0.004,-0.8967,-0.4173,,,,
228125.0,207092.0,0.005,-0.8997,-0.4173,,,,
228187.0,207073.0,0.007,-0.9007,-0.4183,,,,
228218.0,207132.0,0.005,-0.9007,-0.4173,,,,
228099.0,207132.0,0.005,-0.8997,-0.4143,,,,
228156.0,207130.0,0.007,-0.8987,-0.4153,,,,
228150.0,207054.0,0.008,-0.9007,-0.4103,,,,
228203.0,207131.0,0.007,-0.8967,-0.4153,,,,
228236.0,207184.0,0.005,-0.8997,-0.4193,,,,
228241.0,207110.0,0.005,-0.9017,-0.4143,,,,
228335.0,207189.0,0.004,-0.9037,-0.4153,,,,
228340.0,207153.0,0.004,-0.9007,-0.4173,,,,
228498.0,207124.0,0.006,-0.8987,-0.4143,,,,
228479.0,207168.0,0.004,-0.9007,-0.4123,,,,
228569.0,207194.0,0.004,-0.9027,-0.4103,,,,
228559.0,207260.0,0.003,-0.9037,-0.4123,,,,
228668.0,207203.0,0.003,-0.8977,-0.4123,,,,
228675.0,207358.0,0.005,-0.8977,-0.4113,,,,
228680.0,207275.0,0.005,-0.8987,-0.4133,,,,
228778.0,207387.0,0.006,-0.9007,-0.4153,,,,
228817.0,207418.0,0.004,-0.8977,-0.4153,,,,
228801.0,207330.0,0.002,-0.8987,-0.4153,,,,
228875.0,207458.0,0.004,-0.9027,-0.4143,,,,
228954.0,207443.0,0.003,-0.9037,-0.4143,,,,
228944.0,207392.0,0.003,-0.8997,-0.4143,,,,
228986.0,207403.0,0.003,-0.9027,-0.4153,,,,
229074.0,207396.0,0.003,-0.9017,-0.4153,,,,
229045.0,207439.0,0.005,-0.8997,-0.4133,,,,
228880.0,207268.0,0.004,-0.8977,-0.4083,,,,
228561.0,207295.0,0.004,-0.8967,-0.4123,,,,
228247.0,207114.0,0.007,-0.8967,-0.4133,,,,
228087.0,206986.0,0.006,-0.8987,-0.4123,,,,
227978.0,206976.0,0.004,-0.9007,-0.4143,,,,
227939.0,207033.0,0.002,-0.9007,-0.4153,,,,
227917.0,206970.0,0.002,-0.9007,-0.4133,,,,
227942.0,207015.0,0.004,-0.9007,-0.4153,,,,
227980.0,206982.0,0.006,-0.8957,-0.4153,,,,
228106.0,207033.0,0.007,-0.8937,-0.4153,,,,
228090.0,207016.0,0.006,-0.8987,-0.4153,,,,
228172.0,207067.0,0.004,-0.8997,-0.4133,,,,
228187.0,207136.0,0.006,-0.8967,-0.4103,,,,
228256.0,207072.0,0.006,-0.8997,-0.4113,,,,
228250.0,207147.0,0.004,-0.8977,-0.4133,,,,
228302.0,207126.0,0.004,-0.8997,-0.4133,,,,
228267.0,207147.0,0.003,-0.8997,-0.4153,,,,
228148.0,207035.0,0.002,-0.8937,-0.4133,,,,
228130.0,207153.0,0.002,-0.8967,-0.4153,,,,
228111.0,207077.0,0.003,-0.8947,-0.4113,,,,
228086.0,207092.0,0.005,-0.9017,-0.4113,,,,
228063.0,207069.0,0.004,-0.8997,-0.4143,,,,
228229.0,207112.0,0.004,-0.9007,-0.4123,,,,
228258.0,207061.0,0.003,-0.8997,-0.4163,,,,
228274.0,207154.0,0.003,-0.8997,-0.4173,,,,
228295.0,207107.0,0.006,-0.9027,-0.4183,,,,
228493.0,207313.0,0.005,-0.8977,-0.4173,,,,
228475.0,207249.0,0.006,-0.8957,-0.4153,,,,
228582.0,207322.0,0.006,-0.8977,-0.4173,,,,
228607.0,207304.0,0.007,-0.8977,-0.4143,,,,
228670.0,207380.0,0.007,-0.8977,-0.4143,,,,
228715.0,207347.0,0.005,-0.8977,-0.4133,,,,
228858.0,207305.0,0.003,-0.8947,-0.4103,,,,
228792.0,207325.0,0.003,-0.8997,-0.4143,,,,
228933.0,207382.0,0.006,-0.9007,-0.4173,,,,
228898.0,207365.0,0.004,-0.9007,-0.4183,,,,
228979.0,207354.0,0.007,-0.9017,-0.4163,,,,
228914.0,207392.0,0.008,-0.9017,-0.4163,,,,
228648.0,207261.0,0.004,-0.8977,-0.4143,,,,
228402.0,207151.0,0.005,-0.8977,-0.4133,,,,
228205.0,207063.0,0.003,-0.8927,-0.4153,,,,
227965.0,207016.0,0.003,-0.8957,-0.4123,,,,
227931.0,206944.0,0.004,-0.8937,-0.4133,,,,
227975.0,206996.0,0.002,-0.8917,-0.4103,,,,
227895.0,206944.0,0.003,-0.8947,-0.4123,,,,
227918.0,206961.0,0.006,-0.8967,-0.4153,,,,
228028.0,206962.0,0.004,-0.8927,-0.4163,,,,
228047.0,207082.0,0.003,-0.8957,-0.4173,,,,
228152.0,207036.0,0.003,-0.9017,-0.4133,,,,
228128.0,207098.0,0.004,-0.8977,-0.4143,,,,
228156.0,207117.0,0.007,-0.8987,-0.4123,,,,
228197.0,207146.0,0.004,-0.8987,-0.4133,,,,
228169.0,207175.0,0.006,-0.9007,-0.4143,,,,
228229.0,207163.0,0.006,-0.8967,-0.4133,,,,
228250.0,207120.0,0.006,-0.8997,-0.4113,,,,
228138.0,207045.0,0.004,-0.8937,-0.4113,,,,
228197.0,207066.0,0.005,-0.8957,-0.4093,,,,
228140.0,207093.0,0.008,-0.8987,-0.4093,,,,
228119.0,207144.0,0.007,-0.8997,-0.4113,,,,
228139.0,207136.0,0.007,-0.9017,-0.4153,,,,
228210.0,207120.0,0.005,-0.8997,-0.4123,,,,
228194.0,207151.0,0.005,-0.8977,-0.4103,,,,
228181.0,207092.0,0.003,-0.8977,-0.4113,,,,
228271.0,207144.0,0.002,-0.9027,-0.4133,,,,
228226.0,207102.0,0.006,-0.8997,-0.4143,,,,
228376.0,207112.0,0.003,-0.9007,-0.4163,,,,
228419.0,207149.0,0.006,-0.8967,-0.4193,,,,
228393.0,207186.0,0.005,-0.9017,-0.4183,,,,
228384.0,207163.0,0.006,-0.9027,-0.4113,,,,
228499.0,207184.0,0.005,-0.9037,-0.4143,,,,
228558.0,207271.0,0.008,-0.8987,-0.4143,,,,
228574.0,207295.0,0.004,-0.8987,-0.4133,,,,
228629.0,207278.0,0.004,-0.8977,-0.4153,,,,
228647.0,207315.0,0.005,-0.8977,-0.4173,,,,
228741.0,207266.0,0.005,-0.8967,-0.4153,,,,
228789.0,207323.0,0.007,-0.8967,-0.4163,,,,
228989.0,207364.0,0.003,-0.8997,-0.4163,,,,
228982.0,207507.0,0.006,-0.8967,-0.4163,,,,
229039.0,207501.0,0.008,-0.8977,-0.4143,,,,
229087.0,207430.0,0.007,-0.8977,-0.4183,,,,
228988.0,207425.0,0.004,-0.9007,-0.4153,,,,
228749.0,207258.0,0.004,-0.8997,-0.4153,,,,
228453.0,207148.0,0.004,-0.8987,-0.4143,,,,
228121.0,207006.0,0.003,-0.8957,-0.4153,,,,
227840.0,206989.0,0.005,-0.8937,-0.4153,,,,
227849.0,206969.0,0.005,-0.8957,-0.4163,,,,
227912.0,207011.0,0.005,-0.8957,-0.4173,,,,
228026.0,207044.0,0.005,-0.8957,-0.4143,,,,
227895.0,206992.0,0.007,-0.8957,-0.4133,,,,
228049.0,207094.0,0.007,-0.8977,-0.4083,,,,
228086.0,207123.0,0.007,-0.8997,-0.4153,,,,
228141.0,207026.0,0.004,-0.8997,-0.4153,,,,
228125.0,207144.0,0.005,-0.8987,-0.4163,,,,
228146.0,207079.0,0.005,-0.9007,-0.4153,,,,
228145.0,207090.0,0.004,-0.9027,-0.4163,,,,
228300.0,207147.0,0.002,-0.9047,-0.4133,,,,
228179.0,207144.0,0.005,-0.9007,-0.4153,,,,
228165.0,207086.0,0.007,-0.8977,-0.4133,,,,
228256.0,207086.0,0.003,-0.8937,-0.4133,,,,
228144.0,207046.0,0.006,-0.8977,-0.4123,,,,
228037.0,207048.0,0.005,-0.8987,-0.4133,,,,
228143.0,207166.0,0.003,-0.8977,-0.4123,,,,
228198.0,207090.0,0.006,-0.8987,-0.4113,,,,
228220.0,207149.0,0.006,-0.8967,-0.4163,,,,
228167.0,207092.0,0.002,-0.8957,-0.4183,,,,
228258.0,207210.0,0.005,-0.8997,-0.4163,,,,
228290.0,207119.0,0.004,-0.9017,-0.4193,,,,
228308.0,207137.0,0.002,-0.9037,-0.4153,,,,
228373.0,207186.0,0.002,-0.9007,-0.4163,,,,
228440.0,207136.0,0.003,-0.8977,-0.4163,,,,
228368.0,207185.0,0.002,-0.8967,-0.4193,,,,
228469.0,207228.0,0.005,-0.8987,-0.4183,,,,
228527.0,207286.0,0.003,-0.8977,-0.4143,,,,
228519.0,207244.0,0.003,-0.8977,-0.4153,,,,
228557.0,207250.0,0.002,-0.8987,-0.4153,,,,
228635.0,207297.0,0.005,-0.8997,-0.4153,,,,
228722.0,207254.0,0.002,-0.8987,-0.4123,,,,
228723.0,207242.0,0.001,-0.9027,-0.4113,,,,
228767.0,207402.0,0.001,-0.9007,-0.4153,,,,
228776.0,207353.0,0.004,-0.8997,-0.4123,,,,
228762.0,207365.0,0.004,-0.8987,-0.4183,,,,
228869.0,207406.0,0.002,-0.8997,-0.4183,,,,
229001.0,207384.0,0.006,-0.8957,-0.4143,,,,
228963.0,207422.0,0.008,-0.8927,-0.4123,,,,
229050.0,207474.0,0.004,-0.8987,-0.4113,,,,
229032.0,207462.0,0.005,-0.8957,-0.4123,,,,
228709.0,207370.0,0.006,-0.8977,-0.4093,,,,
228380.0,207177.0,0.006,-0.8977,-0.4093,,,,
228159.0,207110.0,-0.001,-0.8987,-0.4153,,,,
228056.0,207148.0,0.001,-0.8967,-0.4153,,,,
227953.0,207029.0,0.002,-0.8937,-0.4153,,,,
228008.0,207010.0,0.002,-0.8977,-0.4123,,,,
228038.0,207005.0,0.003,-0.8987,-0.4143,,,,
228127.0,207163.0,0.007,-0.8987,-0.4153,,,,
228194.0,207166.0,0.004,-0.8967,-0.4143,,,,
228202.0,207105.0,0.006,-0.8997,-0.4103,,,,
228256.0,207185.0,0.004,-0.9037,-0.4143,,,,
228293.0,207178.0,0.004,-0.9017,-0.4163,,,,
228339.0,207133.0,0.008,-0.8977,-0.4113,,,,
228382.0,207232.0,0.005,-0.8977,-0.4093,,,,
228408.0,207187.0,0.004,-0.8987,-0.4113,,,,
228398.0,207189.0,0.003,-0.9007,-0.4133,,,,
228304.0,207178.0,0.003,-0.9007,-0.4133,,,,
228305.0,207149.0,0.003,-0.8997,-0.4133,,,,
228215.0,207122.0,0.004,-0.9017,-0.4113,,,,
228266.0,207239.0,0.004,-0.8987,-0.4123,,,,
228319.0,207105.0,0.005,-0.9007,-0.4083,,,,
228281.0,207155.0,0.004,-0.9007,-0.4133,,,,
228246.0,207156.0,0.003,-0.8987,-0.4173,,,,
228320.0,207151.0,0.006,-0.8997,-0.4143,,,,
228402.0,207261.0,0.006,-0.9027,-0.4183,,,,
228425.0,207275.0,0.005,-0.8997,-0.4163,,,,
228425.0,207249.0,0.004,-0.8987,-0.4173,,,,
228480.0,207230.0,0.005,-0.8977,-0.4113,,,,
228591.0,207224.0,0.004,-0.8967,-0.4143,,,,
228651.0,207261.0,0.003,-0.8987,-0.4193,,,,
228641.0,207316.0,0.005,-0.8987,-0.4173,,,,
228643.0,207291.0,0.008,-0.8977,-0.4193,,,,
228680.0,207305.0,0.004,-0.8947,-0.4193,,,,
228803.0,207389.0,0.005,-0.8957,-0.4183,,,,
228845.0,207428.0,0.002,-0.8957,-0.4173,,,,
228914.0,207375.0,0.0,-0.8957,-0.4153,,,,
228832.0,207391.0,0.0,-0.9007,-0.4163,,,,
228941.0,207367.0,0.004,-0.9027,-0.4143,,,,
228969.0,207503.0,0.005,-0.9037,-0.4133,,,,
229009.0,207464.0,0.006,-0.9007,-0.4153,,,,
229025.0,207448.0,0.004,-0.8987,-0.4143,,,,
229106.0,207444.0,0.006,-0.8937,-0.4173,,,,
229146.0,207562.0,0.005,-0.8967,-0.4133,,,,
229118.0,207498.0,0.004,-0.8987,-0.4103,,,,
229133.0,207516.0,0.001,-0.9017,-0.4153,,,,
229198.0,207491.0,0.002,-0.8957,-0.4153,,,,
229049.0,207479.0,0.001,-0.8947,-0.4163,,,,
228777.0,207359.0,0.003,-0.8967,-0.4143,,,,
228381.0,207205.0,0.005,-0.8957,-0.4133,,,,
228273.0,207243.0,0.002,-0.8967,-0.4173,,,,
228179.0,207187.0,0.005,-0.8957,-0.4173,,,,
228305.0,207119.0,0.003,-0.9007,-0.4153,,,,
228271.0,207173.0,0.004,-0.8967,-0.4183,,,,
228390.0,207153.0,0.004,-0.8977,-0.4173,,,,
228421.0,207303.0,0.005,-0.8987,-0.4163,,,,
228453.0,207269.0,0.003,-0.8997,-0.4163,,,,
228448.0,207224.0,0.002,-0.8957,-0.4183,,,,
228380.0,207241.0,0.001,-0.8927,-0.4193,,,,
228362.0,207297.0,0.003,-0.8967,-0.4143,,,,
228391.0,207272.0,0.006,-0.8977,-0.4143,,,,
228347.0,207179.0,0.005,-0.8977,-0.4153,,,,
228337.0,207156.0,0.003,-0.8967,-0.4123,,,,
228394.0,207216.0,0.002,-0.8977,-0.4153,,,,
228362.0,207224.0,0.003,-0.8987,-0.4143,,,,
228382.0,207191.0,0.005,-0.8977,-0.4163,,,,
228523.0,207218.0,0.007,-0.8977,-0.4133,,,,
228545.0,207294.0,0.007,-0.9017,-0.4123,,,,
228562.0,207282.0,0.005,-0.9027,-0.4133,,,,
228638.0,207302.0,0.008,-0.9007,-0.4163,,,,
228646.0,207311.0,0.009,-0.9027,-0.4223,,,,
228740.0,207392.0,0.006,-0.9037,-0.4223,,,,
228750.0,207441.0,0.005,-0.8997,-0.4183,,,,
228799.0,207364.0,0.003,-0.8967,-0.4133,,,,
228892.0,207445.0,0.003,-0.8967,-0.4133,,,,
228896.0,207393.0,0.009,-0.9017,-0.4153,,,,
228960.0,207371.0,0.008,-0.9037,-0.4223,,,,
228963.0,207435.0,0.009,-0.8977,-0.4223,,,,
229061.0,207424.0,0.008,-0.8957,-0.4223,,,,
229140.0,207492.0,0.008,-0.9007,-0.4213,,,,
229092.0,207494.0,0.006,-0.9007,-0.4163,,,,
229213.0,207533.0,0.009,-0.9027,-0.4183,,,,
229205.0,207530.0,0.01,-0.9007,-0.4203,,,,
229200.0,207568.0,0.006,-0.8987,-0.4183,,,,
229310.0,207674.0,0.004,-0.9007,-0.4183,,,,
229296.0,207585.0,0.003,-0.8977,-0.4163,,,,
229394.0,207627.0,0.007,-0.8977,-0.4173,,,,
229389.0,207610.0,0.006,-0.8997,-0.4163,,,,
229430.0,207657.0,0.004,-0.9007,-0.4203,,,,
229363.0,207606.0,0.006,-0.9037,-0.4193,,,,
229171.0,207624.0,0.002,-0.8997,-0.4193,,,,
228785.0,207390.0,0.004,-0.8997,-0.4163,,,,
228543.0,207333.0,0.005,-0.8977,-0.4173,,,,
228374.0,207263.0,0.006,-0.8967,-0.4203,,,,
228226.0,207145.0,0.005,-0.8987,-0.4153,,,,
228224.0,207187.0,0.007,-0.8987,-0.4113,,,,
228198.0,207162.0,0.008,-0.8987,-0.4123,,,,
228303.0,207217.0,0.007,-0.9017,-0.4143,,,,
228289.0,207168.0,0.005,-0.8987,-0.4103,,,,
228365.0,207190.0,0.007,-0.8987,-0.4103,,,,
228460.0,207246.0,0.005,-0.8987,-0.4083,,,,
228484.0,207234.0,0.007,-0.8957,-0.4123,,,,
228476.0,207302.0,0.006,-0.8957,-0.4153,,,,
228368.0,207220.0,0.005,-0.8977,-0.4193,,,,
228434.0,207310.0,0.006,-0.8967,-0.4173,,,,
228426.0,207269.0,0.005,-0.8947,-0.4143,,,,
228503.0,207296.0,0.004,-0.8977,-0.4173,,,,
228493.0,207336.0,0.002,-0.8997,-0.4113,,,,
228543.0,207303.0,-0.002,-0.8987,-0.4093,,,,
228649.0,207358.0,0.002,-0.9007,-0.4133,,,,
228710.0,207300.0,0.003,-0.8977,-0.4123,,,,
228730.0,207377.0,0.002,-0.9037,-0.4143,,,,
228805.0,207341.0,0.002,-0.9007,-0.4173,,,,
228788.0,207373.0,0.004,-0.9027,-0.4143,,,,
228894.0,207439.0,0.003,-0.9037,-0.4183,,,,
228950.0,207422.0,0.004,-0.8977,-0.4183,,,,
228888.0,207445.0,0.004,-0.8967,-0.4173,,,,
228990.0,207445.0,0.004,-0.8977,-0.4153,,,,
229096.0,207525.0,0.003,-0.9027,-0.4153,,,,
229089.0,207542.0,0.005,-0.9027,-0.4163,,,,
229154.0,207616.0,0.006,-0.9027,-0.4163,,,,
229133.0,207537.0,0.005,-0.9057,-0.4173,,,,
229243.0,207643.0,0.005,-0.9037,-0.4193,,,,
229301.0,207662.0,0.006,-0.8997,-0.4143,,,,
229284.0,207599.0,0.003,-0.9007,-0.4173,,,,
229370.0,207704.0,0.004,-0.9007,-0.4143,,,,
229424.0,207693.0,0.004,-0.8987,-0.4133,,,,
229366.0,207621.0,0.003,-0.8997,-0.4093,,,,
229435.0,207740.0,0.003,-0.8997,-0.4083,,,,
229483.0,207643.0,0.007,-0.8997,-0.4083,,,,
229495.0,207707.0,0.001,-0.8987,-0.4133,,,,
229566.0,207754.0,0.004,-0.9007,-0.4083,,,,
229505.0,207659.0,0.007,-0.8987,-0.4103,,,,
229111.0,207526.0,0.007,-0.8987,-0.4103,,,,
228854.0,207424.0,0.007,-0.8987,-0.4163,,,,
228597.0,207397.0,0.008,-0.8977,-0.4173,,,,
