"IR1","RED1","IR2","RED2","IR3","RED3","IR4","RED4"
1334,1686,34744,41640,153349,174868,230271,262143
1331,1687,34694,41626,153713,175099,230337,262143
1335,1674,34719,41611,153883,175201,230375,262143
1335,1674,34708,41599,153883,175201,230375,262143
1369,1671,34716,41584,153862,175168,230372,262143
1322,1683,34675,41567,153575,174877,230432,262143
1322,1683,34675,41567,153575,174877,230432,262143
1331,1695,34669,41617,153607,174861,230523,262143
1348,1688,34667,41553,153766,174994,230784,262143
1348,1688,34667,41553,153766,174994,230784,262143
1341,1671,34666,41551,153761,174955,230707,262143
1336,1696,34628,41500,153238,174475,230487,262143
1336,1696,34628,41500,153238,174475,230487,262143
1365,1639,34648,41448,153183,174380,230290,262143
1331,1683,34664,41546,153165,174421,229833,262143
1331,1683,34664,41546,153165,174421,229833,262143
1288,1684,34652,41546,153120,174431,229931,262143
1330,1680,34621,41498,153121,174407,229475,262143
1330,1680,34621,41498,153121,174407,229475,262143
1344,1670,34616,41540,153061,174366,229196,262143
1344,1679,34579,41436,153067,174300,228479,262143
1344,1679,34579,41436,153067,174300,228479,262143
1374,1645,34572,41422,153110,174388,228381,262143
1335,1707,34521,41403,153203,174414,228289,262143
1335,1707,34521,41403,153203,174414,228289,262143
1291,1682,34604,41384,153131,174366,228383,262143
1340,1692,34499,41361,152773,173961,228562,262143
1340,1692,34499,41361,152773,173961,228562,262143
1358,1663,34521,41300,152860,174026,228546,262143
1334,1684,34509,41368,153033,174257,228107,262143
1334,1684,34509,41368,153033,174257,228107,262143
1344,1652,34526,41361,152987,174165,227892,262143
1351,1689,34508,41355,152985,174203,227373,262143
1351,1689,34508,41355,152985,174203,227373,262143
1351,1743,34500,41401,153095,174276,227367,262143
1343,1678,34503,41329,153365,174597,227116,262143
1343,1678,34503,41329,153365,174597,227116,262143
1339,1718,34470,41337,153356,174565,226885,262143
1344,1698,34501,41337,153192,174372,226077,262143
1344,1698,34501,41337,153192,174372,226077,262143
1398,1641,34494,41347,153315,174413,226035,262143
1336,1685,34536,41356,153491,174614,225854,262123
1336,1685,34536,41356,153491,174614,225854,262123
1324,1685,34500,41343,153533,174614,225935,262140
1336,1685,34554,41356,153535,174646,225821,261867
1336,1685,34554,41356,153535,174646,225821,261867
1337,1684,34556,41363,153596,174636,225831,261820
1342,1687,34529,41344,153526,174640,225671,261544
1342,1687,34529,41344,153526,174640,225671,261544
1409,1651,34531,41354,153544,174665,225504,261395
1330,1689,34367,41152,153691,174808,227034,262143
1330,1689,34367,41152,153691,174808,227034,262143
1339,1704,34330,41174,153670,174833,227335,262143
1338,1682,34331,41130,153287,174417,228485,262143
1338,1682,34326,41135,153317,174472,228087,262143
1302,1698,34308,41144,153344,174490,227675,262143
1333,1692,34276,41061,153502,174674,226846,262143
1333,1692,34276,41061,153502,174674,226846,262143
1285,1697,34335,41026,153514,174716,226810,262143
1340,1695,34264,41076,153704,174824,227074,262143
1340,1695,34264,41076,153704,174824,227074,262143
1394,1649,34303,40991,153667,174806,227138,262143
1335,1688,34235,41029,153413,174513,227774,262143
1335,1688,34235,41029,153413,174513,227774,262143
1362,1627,34296,40996,153430,174491,227878,262143
1344,1690,34254,41063,153457,174585,228297,262143
1344,1690,34254,41063,153457,174585,228297,262143
1362,1678,34287,41034,153395,174493,228337,262143
1350,1689,34272,41058,152909,174042,228186,262143
1350,1689,34272,41058,152909,174042,228186,262143
1374,1653,34304,41047,152834,173942,228044,262143
1342,1686,34291,41088,152776,173927,227173,262143
1342,1686,34291,41088,152776,173927,227173,262143
1387,1653,34304,41055,152803,173970,226977,262143
1334,1687,34327,41136,153011,174147,226567,262143
1334,1687,34327,41136,153011,174147,226567,262143
1344,1697,34281,41132,153006,174133,226578,262143
1338,1683,34333,41125,153304,174363,226617,262143
1338,1683,34333,41125,153304,174363,226617,262143
1387,1620,34334,41127,153412,174381,226584,262143
1343,1671,34361,41149,153318,174340,226507,262143
1343,1671,34361,41149,153318,174340,226507,262143
1360,1682,34409,41128,153463,174417,226508,262143
1345,1688,34441,41255,154133,175132,225925,261607
1345,1688,34441,41255,154133,175132,225925,261607
1393,1663,34517,41229,154381,175341,225590,261171
1345,1687,34412,41239,155150,176066,224718,259761
1345,1687,34412,41239,155150,176066,224718,259761
1332,1650,34398,41188,155123,175989,224702,259769
1351,1682,34412,41253,154822,175682,224978,259985
1351,1682,34412,41253,154822,175682,224978,259985
1401,1667,34480,41223,154845,175697,224957,260009
1342,1685,34407,41225,154916,175830,224655,259661
1342,1685,34407,41225,154916,175830,224655,259661
1423,1668,34402,41174,155002,175848,224718,259708
1352,1685,34379,41202,155258,176090,224743,259801
1352,1685,34379,41202,155258,176090,224743,259801
1341,1665,34320,41198,155259,176126,224613,259600
1342,1695,34376,41217,155702,176551,224832,259738
1342,1695,34376,41217,155702,176551,224832,259738
1346,1744,34389,41207,155769,176622,224795,259732
1335,1698,34428,41254,155994,176699,224575,259479
1340,1698,34445,41264,156611,177262,224086,258866
1340,1699,34439,41263,156675,177319,224077,258844
1335,1683,34418,41269,156721,177398,224056,258788
1332,1686,34422,41254,156913,177600,223683,258211
1335,1690,34418,41267,156963,177680,223591,258126
1328,1689,34400,41258,157219,177906,223566,258116
1328,1689,34400,41258,157219,177906,223566,258116
1345,1753,34413,41295,157255,177951,223636,258213
1350,1689,34395,41250,157860,178552,223825,258411
1350,1758,34395,41250,157860,178552,223825,258411
1335,1685,34476,41232,157999,178820,223791,258431
1339,1683,34376,41243,158940,179830,223631,258328
1349,1693,34376,41243,158940,179830,223631,258328
1339,1695,34378,41193,159095,179991,223682,258318
1350,1693,34408,41250,159418,180365,223563,258089
1351,1703,34408,41250,159418,180365,223563,258089
1330,1693,34446,41234,159463,180420,223570,258066
1343,1711,34447,41303,159554,180449,223170,257662
1337,1688,34447,41303,159554,180449,223170,257662
1344,1681,34484,41297,159514,180425,222958,257479
1335,1685,34447,41317,159498,180408,223529,257898
1335,1685,34447,41317,159498,180408,223529,257898
1358,1654,34496,41276,159507,180439,223659,258030
1360,1687,34489,41361,159606,180525,224378,258892
1360,1687,34489,41361,159606,180525,224378,258892
1353,1766,34491,41370,159636,180566,224367,258922
1354,1686,34502,41369,159528,180456,224041,258715
1354,1686,34502,41369,159528,180456,224041,258715
1320,1700,34496,41385,159443,180414,224051,258751
1349,1694,34519,41353,159308,180296,224734,259303
1349,1694,34519,41353,159308,180296,224734,259303
1319,1692,34477,41362,159279,180315,224638,259170
1347,1699,34549,41401,159372,180310,224127,258491
1347,1699,34549,41401,159372,180310,224127,258491
1407,1654,34565,41397,159404,180373,224045,258458
1354,1690,34542,41423,159627,180573,223972,258343
1354,1690,34542,41423,159627,180573,223972,258343
1368,1655,34550,41482,159572,180565,224096,258423
1345,1705,34548,41440,159491,180444,224257,258711
1345,1705,34548,41440,159491,180444,224257,258711
1346,1658,34559,41493,159452,180451,224352,258782
1350,1691,34579,41447,159335,180300,224695,259349
1350,1691,34579,41447,159335,180300,224695,259349
1348,1759,34566,41438,159321,180216,224902,259628
1343,1694,34547,41402,159270,180272,225195,260041
1343,1694,34547,41402,159270,180272,225195,260041
1343,1745,34515,41448,159218,180258,225116,259993
1351,1679,34526,41395,159367,180345,224785,259648
1351,1679,34526,41395,159367,180345,224785,259648
1345,1751,34505,41376,159328,180356,224706,259498
1347,1692,34502,41390,158939,179901,225073,260356
1347,1692,34492,41361,158989,179923,225073,260356
1368,1655,34500,41384,159012,179975,225159,260483
1350,1688,34513,41399,159012,179975,225662,261002
1350,1688,34513,41399,158990,179964,225662,261002
1353,1752,34520,41394,158898,179882,225706,260988
1338,1688,34554,41403,158898,179882,225238,260095
1338,1688,34554,41403,158866,179838,225238,260095
1413,1667,34577,41363,158721,179701,225011,259791
1350,1695,34531,41401,158721,179701,223786,258505
1350,1695,34531,41401,158644,179689,223786,258505
1390,1643,34533,41358,158642,179652,223911,258589
1346,1697,34563,41416,158642,179652,224529,259320
1346,1697,34563,41416,158590,179636,224529,259320
1419,1645,34608,41391,159148,180154,224537,259371
1347,1690,34567,41434,159148,180154,224303,259629
1347,1690,34567,41434,159311,180333,224303,259629
1350,1662,34568,41481,160015,181041,224481,259857
1361,1688,34551,41422,160015,181041,224628,260064
1361,1688,34551,41422,160123,181186,224628,260064
1411,1649,34558,41438,160584,181621,224492,259872
1345,1692,34597,41488,160584,181621,223183,258439
1345,1692,34597,41488,160536,181610,223183,258439
1358,1690,34590,41523,160325,181359,222983,258125
1356,1698,34604,41471,160325,181359,222760,257646
1356,1698,34604,41471,160244,181266,222760,257646
1344,1692,34581,41510,159972,180965,222845,257763
1339,1683,34616,41480,159972,180965,222674,257588
1339,1683,34616,41480,160001,180882,222674,257588
1356,1712,34604,41550,160353,181241,222506,257392
1340,1684,34590,41473,160353,181241,222434,257222
1340,1684,34590,41473,160387,181283,222434,257222
1340,1714,34564,41448,160446,181262,222441,257249
1352,1685,34584,41458,160446,181262,222447,257314
1352,1685,34584,41458,160441,181228,222447,257314
1352,1705,34544,41463,160402,181163,222354,257271
1344,1695,34610,41488,160402,181163,221722,256578
1344,1695,34610,41488,160417,181068,221722,256578
1337,1729,34581,41477,160156,180870,221670,256522
1346,1684,34610,41489,160156,180870,221368,256234
1346,1684,34610,41489,160117,180836,221368,256234
1306,1692,34578,41476,160081,180792,221203,256116
1334,1689,34655,41524,160081,180792,220791,255744
1334,1689,34655,41524,160072,180791,220791,255744
1343,1696,34708,41514,159956,180732,220901,255928
1346,1689,34653,41525,159956,180732,221232,256148
1346,1689,34653,41525,159862,180699,221232,256148
1335,1692,34651,41528,159501,180347,221238,256145
1354,1692,34663,41525,159501,180347,221713,256594
1354,1692,34663,41525,159417,180251,221713,256594
1327,1696,34657,41563,159305,180118,221846,256759
1349,1684,34757,41594,159384,180194,222217,257282
1349,1684,34756,41604,159538,180350,222369,257407
1339,1689,34786,41635,159766,180572,222697,257680
1356,1699,34833,41702,159983,180798,222697,257680
1356,1699,34833,41702,160174,180997,222737,257723
1293,1686,34922,41684,160500,181359,222967,258047
1340,1701,34881,41752,160484,181339,222967,258047
1340,1701,34881,41752,160470,181289,222901,258053
1358,1684,34952,41747,160509,181319,222762,258199
1343,1681,34924,41799,160536,181327,222762,258199
1343,1681,34924,41799,160594,181269,222599,258038
1334,1712,34996,41780,160594,181269,222110,257473
1342,1686,35032,41899,160596,181302,222110,257473
1342,1686,35032,41899,160580,181262,222114,257487
1307,1694,35038,41870,160580,181236,222167,257586
1343,1686,35073,41946,160668,181277,222167,257586
1343,1686,35073,41946,160771,181362,222207,257682
1362,1675,35136,41921,160845,181421,222049,257594
1359,1700,35077,41953,160906,181517,222049,257594
1359,1700,35077,41953,160936,181509,222008,257559
1339,1702,35093,41935,161089,181668,221517,256820
1347,1708,35059,41932,161080,181674,221517,256820
1347,1708,35059,41932,160987,181559,221310,256600
1296,1692,35032,41939,160987,181559,220724,255872
1348,1680,35107,41981,161018,181567,220724,255872
1348,1680,35107,41981,161198,181768,220808,255869
1375,1686,35086,41981,161198,181768,221073,256276
1351,1693,35134,41982,161207,181835,221073,256276
1351,1693,35134,41982,161371,181919,221272,256454
1355,1672,35152,41974,161371,181919,221485,256790
1358,1695,35166,41994,161373,181847,221485,256790
1358,1695,35166,41994,161287,181785,221480,256741
1399,1634,35133,42013,161287,181785,221364,256602
1344,1703,35184,42028,161249,181755,221364,256602
1344,1703,35184,42028,161207,181623,221489,256740
1354,1679,35199,42001,161207,181623,221970,257220
1347,1700,35153,42009,161251,181606,221970,257220
1347,1700,35153,42009,160998,181462,221909,257194
1397,1644,35131,41986,160998,181462,221757,256977
1351,1696,35164,42028,160999,181405,221560,256778
1351,1696,35164,42028,160770,181225,221370,256509
1361,1759,35126,42022,160770,181225,221639,256762
1357,1700,35176,42025,160720,181171,221705,256851
1357,1700,35176,42025,160290,180751,221787,257017
1341,1701,35108,42027,160290,180751,221787,257017
1348,1700,35115,41994,160200,180656,221903,257163
1348,1700,35115,41994,159815,180332,222268,257533
1355,1758,35109,41989,159815,180332,222268,257533
1335,1691,35121,41985,159729,180192,222314,257605
1356,1700,35129,41993,159442,179902,221413,256172
1352,1705,35106,42006,159436,179890,221512,256287
1346,1684,35122,42001,159463,179923,221559,256349
1346,1684,35083,41962,159451,179935,221470,256272
1345,1751,35073,41979,159451,179935,221470,256272
1348,1694,35070,41954,159428,179963,221308,256196
1348,1694,35070,41954,159305,179817,221173,256065
1370,1666,35051,41923,159305,179817,221736,256776
1338,1683,35086,41950,159299,179860,222127,257198
1338,1683,35086,41950,159273,179829,222459,257561
1306,1685,35085,41961,159273,179829,222700,257841
1357,1679,35075,41950,159252,179839,222906,258026
1357,1679,35075,41950,159180,179714,223833,259127
1354,1679,35062,41981,159180,179714,223947,259277
1349,1696,35073,41954,159149,179682,224248,259381
1349,1696,35073,41954,159124,179630,224248,259381
1388,1648,35048,41946,159040,179558,224127,259264
1345,1692,35047,41934,158518,179010,223753,258763
1345,1692,35047,41934,158511,179013,223753,258763
1391,1628,35036,41901,158522,179031,223832,258709
1346,1681,35031,41920,158548,179063,224143,259148
1346,1681,35031,41920,158471,179000,224143,259148
1346,1706,34986,41934,158432,178959,224109,259172
1327,1693,35028,41939,158056,178567,224308,259578
1327,1693,35028,41939,158056,178567,224308,259578
1399,1641,35021,41953,157943,178483,224350,259631
1355,1691,35019,41914,157482,177995,224130,259230
1355,1691,35019,41914,157482,177995,224130,259230
1337,1671,34974,41918,157469,178016,224090,259083
1343,1692,35038,41918,157403,177882,224037,258919
1343,1692,35038,41918,157403,177882,224037,258919
1341,1706,35027,41937,157322,177754,224019,258869
1340,1696,35039,41931,157189,177628,224495,259380
1340,1696,35039,41931,157189,177628,224495,259380
1352,1739,35029,41971,157241,177588,224650,259557
1341,1681,34994,41889,157096,177501,226579,261460
1341,1681,34994,41889,157096,177501,226579,261460
1312,1682,34958,41887,157110,177418,227323,262079
1343,1678,34991,41900,157237,177614,229082,262143
1343,1678,34991,41900,157237,177614,229082,262143
1363,1680,34964,41878,157223,177593,228923,262143
1356,1681,35018,41929,157356,177695,228037,262143
1356,1681,35018,41929,157356,177695,228037,262143
1288,1694,34973,41927,157342,177691,228031,262143
1336,1689,35025,41914,157295,177680,228291,262143
1336,1689,35025,41914,157295,177680,228291,262143
1354,1677,35001,41912,157258,177613,228419,262143
1337,1680,35023,41911,157095,177345,228250,262143
1337,1680,35023,41911,157095,177345,228250,262143
1335,1667,34972,41914,157097,177384,228306,262143
1347,1676,35024,41926,156639,176952,228026,262143
1347,1676,35020,41914,156639,176952,228062,262143
1316,1691,35030,41942,156628,176932,228096,262143
1344,1681,35030,41942,156641,176985,227790,262143
1344,1687,35080,41906,156641,176985,227790,262143
1346,1726,35049,41951,156604,176968,227740,262143
1313,1688,35049,41951,156534,176846,228028,262143
1340,1688,35100,41913,156534,176846,228028,262143
1340,1688,35075,41980,156601,176838,228117,262143
1325,1682,35075,41980,156707,176997,228094,262143
1340,1697,35083,41938,156707,176997,228094,262143
1340,1697,35073,41951,156766,177002,228034,262143
1294,1685,35073,41951,156927,177160,227820,262143
1340,1690,35078,42019,156927,177160,227820,262143
1340,1677,35034,41947,157022,177169,227884,262143
1344,1698,35034,41947,156921,177120,228253,262143
1329,1687,35032,41976,156921,177120,228253,262143
