IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
255189.0,209097.0,-0.1882,-0.4454,-0.8807,,,99.91818412122527,
255325.0,209179.0,-0.1902,-0.4464,-0.8807,,,99.91948519759426,
255396.0,209160.0,-0.1902,-0.4464,-0.8767,,,99.90292042719103,
255353.0,209146.0,-0.1902,-0.4424,-0.8817,,,99.8573868960283,
255436.0,209278.0,-0.1862,-0.4434,-0.8807,,,99.89465171818054,
255488.0,209270.0,-0.1852,-0.4424,-0.8777,,,99.83627786367974,
255459.0,209181.0,-0.1831,-0.4464,-0.8827,,,99.82218840067299,
255409.0,209146.0,-0.1811,-0.4434,-0.8817,,,99.82539456295378,
254116.0,208375.0,-0.1811,-0.4394,-0.8797,,,99.73134091466153,
251413.0,207628.0,-0.1821,-0.4394,-0.8787,,,99.95026041007733,
250653.0,207519.0,-0.1841,-0.4404,-0.8767,,,99.86096574576442,
251311.0,207878.0,-0.1852,-0.4434,-0.8767,,,99.85670825868903,
251865.0,208102.0,-0.1892,-0.4444,-0.8787,,,99.72641098554301,
252459.0,208318.0,-0.1841,-0.4444,-0.8787,,,99.68197547935095,
253142.0,208472.0,-0.1841,-0.4454,-0.8747,,,99.82044094833141,
253430.0,208543.0,-0.1882,-0.4424,-0.8817,,,99.79390307916405,
253598.0,208581.0,-0.1902,-0.4434,-0.8807,,,99.44045588916401,
253697.0,208631.0,-0.1912,-0.4474,-0.8707,,,99.64045793298462,
253553.0,208591.0,-0.1862,-0.4484,-0.8677,,,99.74779509288568,
253608.0,208588.0,-0.1882,-0.4434,-0.8647,,,99.84846566821199,
253823.0,208638.0,-0.1852,-0.4404,-0.8677,,,99.76844846841269,
254065.0,208832.0,-0.1831,-0.4424,-0.8687,,,99.81879113865138,
254375.0,208879.0,-0.1862,-0.4434,-0.8727,,,99.8102917427121,
254596.0,208981.0,-0.1831,-0.4424,-0.8767,,,99.7673044590673,
254782.0,209045.0,-0.1791,-0.4394,-0.8757,,,99.83276870456544,
255031.0,209079.0,-0.1801,-0.4394,-0.8747,,,99.8934338576985,
255124.0,209009.0,-0.1841,-0.4374,-0.8787,,,99.82204772990296,
255192.0,209038.0,-0.1831,-0.4384,-0.8777,,,99.7251446552152,
255275.0,209084.0,-0.1811,-0.4394,-0.8767,,,99.77995703634404,
255283.0,209212.0,-0.1821,-0.4434,-0.8797,,,99.21063364085992,
255331.0,209202.0,-0.1811,-0.4454,-0.8787,,,99.80513555083664,
255381.0,209218.0,-0.1841,-0.4484,-0.8787,,,99.87009687462806,
255440.0,209224.0,-0.1862,-0.4424,-0.8747,,,99.84350428996845,
255452.0,209266.0,-0.1852,-0.4434,-0.8757,,,99.80078481661455,
255499.0,209171.0,-0.1841,-0.4424,-0.8757,,,99.63347076765814,
255547.0,209166.0,-0.1791,-0.4424,-0.8737,,,99.44209613393505,
255493.0,209190.0,-0.1791,-0.4434,-0.8787,,,98.64527216107517,
254689.0,208578.0,-0.1811,-0.4344,-0.8767,,,99.73097016006669,
251983.0,207759.0,-0.1801,-0.4364,-0.8807,,,99.48626551893331,
250798.0,207562.0,-0.1811,-0.4394,-0.8787,,,99.05589702877171,
250434.0,207446.0,-0.1811,-0.4404,-0.8797,,,98.73715695575166,
250322.0,207469.0,-0.1841,-0.4404,-0.8797,,,99.15020544318324,
250459.0,207512.0,-0.1831,-0.4384,-0.8757,,,99.3467859572497,
250770.0,207656.0,-0.1811,-0.4384,-0.8737,,,99.398859689874,
251034.0,207714.0,-0.1831,-0.4464,-0.8757,,,99.21726478088756,
251193.0,207779.0,-0.1831,-0.4454,-0.8747,,,99.58624212342784,
251445.0,207869.0,-0.1831,-0.4464,-0.8767,,,99.32014269484728,
251832.0,208081.0,-0.1821,-0.4454,-0.8787,,,99.53331660833179,
252398.0,208259.0,-0.1821,-0.4444,-0.8807,,,99.75278281384008,
252985.0,208501.0,-0.1852,-0.4404,-0.8817,,,99.66790403998672,
253482.0,208599.0,-0.1831,-0.4434,-0.8807,,,99.68202022086241,
253760.0,208672.0,-0.1821,-0.4434,-0.8777,,,99.4268033178564,
253934.0,208725.0,-0.1841,-0.4404,-0.8787,,,99.66450382742511,
254045.0,208708.0,-0.1862,-0.4424,-0.8757,,,99.7512318236257,
254060.0,208695.0,-0.1852,-0.4434,-0.8767,,,99.59315205902674,
254123.0,208768.0,-0.1852,-0.4444,-0.8727,,,99.47794155894758,
254240.0,208813.0,-0.1801,-0.4444,-0.8737,,,99.77371527540596,
254417.0,208843.0,-0.1872,-0.4454,-0.8747,,,99.5517924244696,
254599.0,208934.0,-0.1852,-0.4444,-0.8757,,,99.88103392404363,
254886.0,208985.0,-0.1852,-0.4424,-0.8747,,,99.95208408568035,
255029.0,209016.0,-0.1862,-0.4404,-0.8717,,,99.69752258187276,
255370.0,209238.0,-0.1841,-0.4454,-0.8687,,,99.83373945229901,
255382.0,209161.0,-0.1811,-0.4424,-0.8727,,,99.8958925653352,
255436.0,209198.0,-0.1831,-0.4414,-0.8757,,,99.81609730608541,
255549.0,209186.0,-0.1821,-0.4374,-0.8767,,,99.9118176933754,
255549.0,209240.0,-0.1811,-0.4364,-0.8787,,,99.86821885246412,
255579.0,209220.0,-0.1791,-0.4384,-0.8867,,,99.74048285046642,
255543.0,209167.0,-0.1771,-0.4404,-0.8847,,,99.80411987106118,
254898.0,208726.0,-0.1771,-0.4414,-0.8857,,,99.73895621756031,
252496.0,207900.0,-0.1771,-0.4394,-0.8757,,,99.85570345164155,
